Character,Rarity,SkillId,Skill Name,Skill Level,SP Cost,Initial SP,Skill Duration,Charging Type,Skill Description,o,o,o
,,,,8,3,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,9,3,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,10,2,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
SilverAsh,6,skchr_svrash_2,Arctic Law of Survival,1,5,0,0,Regen over time,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,2,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,3,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,4,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,5,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,6,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,7,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,8,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,9,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
,,,,10,5,0,0,,"Can switch between the default state and the following state: Reduce attack range, Defense power +{{def}:.0%}, Recover {{hp_recovery_per_sec_by_max_hp_ratio}:.0%} of Max HP every second",,,
SilverAsh,6,skchr_svrash_3,True Silver Slash,1,90,50,20,Regen over time,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,2,90,50,21,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,3,90,50,22,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,4,90,55,23,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,5,90,55,24,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,6,90,55,25,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,7,90,60,26,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,8,90,65,27,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,9,90,70,28,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
,,,,10,90,75,30,,"Defense power {{def}:.0%}, Attack power +{{atk}:.0%}, Increase attack range and attack up to {{attack@max_target}:.0f} targets simultaneously (treated as melee attacks)",,,
Savage,5,skchr_savage_1,Powerful Strike·Type β,1,5,0,0,Regen on attack,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,2,5,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,3,5,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,4,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,5,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,6,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,7,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,8,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,9,4,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
,,,,10,3,0,0,,The next attack deals {{atk_scale}:.0%} damage,,,
Savage,5,skchr_savage_2,Millisecond Blasting,1,20,0,0,Regen on attack,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,2,20,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,3,20,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,4,20,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,5,20,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,6,20,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,7,19,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,8,19,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,9,18,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
,,,,10,17,0,0,,Deal {{atk_scale}:.0%} physical damage to up to {{max_target}:.0f} enemies within 3 tiles in front of the operator,,,
Hibiscus,3,skcom_heal_up[1],Healing Strengthening·Type α,1,40,0,20,Regen over time,Attack power +{{atk}:.0%},,,
,,,,2,40,0,20,,Attack power +{{atk}:.0%},,,
,,,,3,40,0,20,,Attack power +{{atk}:.0%},,,
,,,,4,35,0,20,,Attack power +{{atk}:.0%},,,
,,,,5,35,0,20,,Attack power +{{atk}:.0%},,,
,,,,6,35,0,20,,Attack power +{{atk}:.0%},,,
,,,,7,30,0,20,,Attack power +{{atk}:.0%},,,
Ansel,3,skcom_range_extend,Healing Range Strengthening,1,45,10,19,Regen over time,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,2,44,10,20,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,3,43,10,21,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,4,40,10,22,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,5,39,10,23,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,6,38,10,24,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
,,,,7,35,10,25,,"Attack range +{{ability_range_forward_extend}:.0f} tiles, Attack power +{{atk}:.0%}",,,
Myrrh,4,skchr_myrrh_1,Double Heal,1,10,0,0,Regen over time,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,2,10,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,3,10,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,4,9,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,5,9,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,6,9,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,7,9,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,8,8,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,9,8,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
,,,,10,8,0,0,,The next heal will recover HP equal to {{heal_scale}:.0%} of Attack power and heal an additional target. Can hold {{ct}:.0f} charge(s),,,
Myrrh,4,skchr_myrrh_2,Healing Field,1,65,5,25,Regen over time,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,2,65,5,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,3,65,5,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,4,60,10,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,5,60,10,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,6,60,10,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,7,55,15,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,8,53,17,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,9,52,18,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
,,,,10,50,20,25,,"Attack power +{{atk}:.0%}, heal an additional target on every heal",,,
Gavial,4,skchr_ccheal_1,Revitalization,1,10,0,-1,Regen over time,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,2,10,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,3,10,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,4,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,5,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,6,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,7,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,8,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,9,9,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
,,,,10,8,0,-1,,"On the next heal, additionally heal the target for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds. Can hold {{ct}:.0f} charge(s)",,,
Gavial,4,skchr_ccheal_2,Revitalization·Area,1,60,30,-1,Regen over time,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,2,60,31,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,3,60,32,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,4,60,35,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,5,60,36,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,6,60,37,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,7,60,40,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,8,60,43,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,9,60,46,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
,,,,10,60,50,-1,,Heal all allies within range for {{heal_scale}:.0%} of Gavial's Attack power per second ({{heal_scale_2}:.0%} when HP is below 1/2) for {{duration}:.0f} seconds.,,,
Perfumer,4,skcom_heal_up[2],Healing Strengthening·Type β,1,40,10,25,Regen over time,Attack power +{{atk}:.0%},,,
,,,,2,40,10,25,,Attack power +{{atk}:.0%},,,
,,,,3,40,10,25,,Attack power +{{atk}:.0%},,,
,,,,4,35,10,25,,Attack power +{{atk}:.0%},,,
,,,,5,35,10,25,,Attack power +{{atk}:.0%},,,
,,,,6,35,10,25,,Attack power +{{atk}:.0%},,,
,,,,7,32,10,25,,Attack power +{{atk}:.0%},,,
,,,,8,32,10,25,,Attack power +{{atk}:.0%},,,
,,,,9,32,10,25,,Attack power +{{atk}:.0%},,,
,,,,10,30,10,25,,Attack power +{{atk}:.0%},,,
Perfumer,4,skchr_flower_2,Fine-tuning,1,60,20,30,Regen over time,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,2,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,3,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,4,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,5,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,6,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,7,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,8,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,9,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
,,,,10,60,20,30,,"Attack speed {{attack_speed}:.0f}, Attack power +{{atk}:.0%}",,,
Ptilopsis,5,skcom_heal_up[3],Healing Strengthening·Type γ,1,40,20,30,Regen over time,Attack power +{{atk}:.0%},,,
,,,,2,40,20,30,,Attack power +{{atk}:.0%},,,
,,,,3,40,20,30,,Attack power +{{atk}:.0%},,,
,,,,4,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,5,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,6,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,7,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,8,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,9,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,10,30,20,30,,Attack power +{{atk}:.0%},,,
Ptilopsis,5,skchr_plosis_2,Enkephalin,1,100,65,30,Regen over time,"Increase attack range, Reduce attack interval",,,
,,,,2,100,65,31,,"Increase attack range, Reduce attack interval",,,
,,,,3,100,65,32,,"Increase attack range, Reduce attack interval",,,
,,,,4,100,70,33,,"Increase attack range, Highly reduce attack interval",,,
,,,,5,100,70,34,,"Increase attack range, Highly reduce attack interval",,,
,,,,6,100,70,35,,"Increase attack range, Highly reduce attack interval",,,
,,,,7,100,75,36,,"Increase attack range, Greatly reduce attack interval",,,
,,,,8,100,78,37,,"Increase attack range, Greatly reduce attack interval",,,
,,,,9,100,82,38,,"Increase attack range, Greatly reduce attack interval",,,
,,,,10,100,85,40,,"Increase attack range, Massively reduce attack interval",,,
Silence,5,skcom_heal_up[3],Healing Strengthening·Type γ,1,40,20,30,Regen over time,Attack power +{{atk}:.0%},,,
,,,,2,40,20,30,,Attack power +{{atk}:.0%},,,
,,,,3,40,20,30,,Attack power +{{atk}:.0%},,,
,,,,4,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,5,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,6,35,20,30,,Attack power +{{atk}:.0%},,,
,,,,7,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,8,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,9,32,20,30,,Attack power +{{atk}:.0%},,,
,,,,10,30,20,30,,Attack power +{{atk}:.0%},,,
Silence,5,skchr_silent_2,Healing Drone,1,30,0,0,Regen over time,Obtain a healing drone. Able to store up to 1 drone. Drones will heal nearby allies after being deployed and self-destruct after 10 seconds,,,
,,,,2,29,0,0,,Obtain a healing drone. Able to store up to 1 drone. Drones will heal nearby allies after being deployed and self-destruct after 10 seconds,,,
,,,,3,28,0,0,,Obtain a healing drone. Able to store up to 1 drone. Drones will heal nearby allies after being deployed and self-destruct after 10 seconds,,,
,,,,4,26,0,0,,Obtain a healing drone. Able to store up to 1 drone. Drones will heal nearby allies after being deployed and self-destruct after 10 seconds,,,
